date,station_id,station_name,precip_in,air_temp_obs_f,air_temp_avg_f,air_temp_max_f,air_temp_min_f,soil_moisture_2in,soil_moisture_4in,soil_moisture_8in,soil_moisture_20in,soil_moisture_40in,soil_temp_2in_f,soil_temp_4in_f,soil_temp_8in_f,soil_temp_20in_f,soil_temp_40in_f,rel_humidity,solar_rad_wm2,soil_temp_2in_c,soil_temp_4in_c,soil_temp_8in_c,soil_temp_20in_c,soil_temp_40in_c,air_temp_obs_c,air_temp_avg_c,air_temp_max_c,air_temp_min_c,latitude,longitude,elevation_ft,state,network,county
2025-10-01 19:00:00-07:00,2021,Lind #1,0.1,53.8,54.3,54.7,53.6,0.6,0.0,5.3,5.3,10.0,68.0,67.0,66.0,67.0,67.0,93.0,0.0,20.0,19.444444444444443,18.88888888888889,19.444444444444443,19.444444444444443,12.111111111111109,12.388888888888888,12.611111111111112,12.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-01 20:00:00-07:00,2021,Lind #1,0.0,53.6,53.2,53.6,52.2,0.4,0.0,5.1,5.3,10.0,67.0,67.0,66.0,67.0,67.0,93.0,0.0,19.444444444444443,19.444444444444443,18.88888888888889,19.444444444444443,19.444444444444443,12.0,11.777777777777779,12.0,11.222222222222223,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-01 21:00:00-07:00,2021,Lind #1,0.0,52.2,51.3,52.2,50.0,0.3,0.1,5.1,5.3,10.1,66.0,66.0,67.0,67.0,67.0,95.0,0.0,18.88888888888889,18.88888888888889,19.444444444444443,19.444444444444443,19.444444444444443,11.222222222222223,10.722222222222221,11.222222222222223,10.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-01 22:00:00-07:00,2021,Lind #1,0.0,50.9,50.7,50.9,50.4,0.1,0.1,5.3,5.3,9.9,65.0,66.0,67.0,67.0,67.0,96.0,0.0,18.333333333333332,18.88888888888889,19.444444444444443,19.444444444444443,19.444444444444443,10.5,10.388888888888891,10.5,10.222222222222221,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-01 23:00:00-07:00,2021,Lind #1,0.0,50.4,51.3,53.1,50.4,0.0,0.0,5.3,5.3,10.0,64.0,66.0,67.0,67.0,67.0,94.0,0.0,17.77777777777778,18.88888888888889,19.444444444444443,19.444444444444443,19.444444444444443,10.222222222222221,10.722222222222221,11.722222222222221,10.222222222222221,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 00:00:00-07:00,2021,Lind #1,0.0,52.9,52.7,53.1,51.6,0.0,0.0,5.1,5.3,9.9,63.0,65.0,66.0,67.0,67.0,91.0,0.0,17.22222222222222,18.333333333333332,18.88888888888889,19.444444444444443,19.444444444444443,11.61111111111111,11.500000000000002,11.722222222222221,10.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 01:00:00-07:00,2021,Lind #1,0.0,51.6,52.3,52.9,51.6,0.0,0.0,5.1,5.3,10.0,62.0,65.0,66.0,67.0,67.0,94.0,0.0,16.666666666666668,18.333333333333332,18.88888888888889,19.444444444444443,19.444444444444443,10.88888888888889,11.277777777777777,11.61111111111111,10.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 02:00:00-07:00,2021,Lind #1,0.0,52.3,51.6,52.3,50.2,0.0,0.0,5.2,5.2,10.1,61.0,64.0,66.0,67.0,67.0,92.0,0.0,16.11111111111111,17.77777777777778,18.88888888888889,19.444444444444443,19.444444444444443,11.277777777777777,10.88888888888889,11.277777777777777,10.111111111111112,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 03:00:00-07:00,2021,Lind #1,0.0,50.2,49.6,50.2,49.1,0.0,0.0,5.3,5.3,10.1,61.0,64.0,66.0,67.0,67.0,95.0,0.0,16.11111111111111,17.77777777777778,18.88888888888889,19.444444444444443,19.444444444444443,10.111111111111112,9.777777777777779,10.111111111111112,9.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 04:00:00-07:00,2021,Lind #1,0.0,49.1,48.9,49.5,48.4,0.0,0.0,5.4,5.2,10.1,60.0,63.0,66.0,67.0,67.0,95.0,0.0,15.555555555555555,17.22222222222222,18.88888888888889,19.444444444444443,19.444444444444443,9.5,9.38888888888889,9.722222222222221,9.11111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 05:00:00-07:00,2021,Lind #1,0.0,49.1,48.6,49.1,47.8,0.0,0.0,5.2,5.2,9.9,59.0,63.0,66.0,67.0,67.0,95.0,0.72,15.0,17.22222222222222,18.88888888888889,19.444444444444443,19.444444444444443,9.5,9.222222222222221,9.5,8.777777777777777,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 06:00:00-07:00,2021,Lind #1,0.0,48.7,49.3,49.8,48.7,0.0,0.0,5.3,5.2,9.9,59.0,62.0,66.0,67.0,67.0,92.0,33.29,15.0,16.666666666666668,18.88888888888889,19.444444444444443,19.444444444444443,9.277777777777779,9.611111111111109,9.888888888888888,9.277777777777779,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 07:00:00-07:00,2021,Lind #1,0.0,49.3,50.2,51.6,49.3,0.0,0.0,5.1,5.2,10.0,58.0,62.0,65.0,67.0,67.0,95.0,97.4,14.444444444444445,16.666666666666668,18.333333333333332,19.444444444444443,19.444444444444443,9.611111111111109,10.111111111111112,10.88888888888889,9.611111111111109,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 08:00:00-07:00,2021,Lind #1,0.0,51.6,52.0,53.6,51.6,0.0,0.0,5.3,5.2,9.8,58.0,61.0,65.0,67.0,67.0,93.0,120.5,14.444444444444445,16.11111111111111,18.333333333333332,19.444444444444443,19.444444444444443,10.88888888888889,11.11111111111111,12.0,10.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 09:00:00-07:00,2021,Lind #1,0.0,53.6,55.4,57.6,53.6,0.0,0.0,5.2,5.4,10.1,58.0,61.0,65.0,67.0,67.0,88.0,351.0,14.444444444444445,16.11111111111111,18.333333333333332,19.444444444444443,19.444444444444443,12.0,13.0,14.222222222222221,12.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 10:00:00-07:00,2021,Lind #1,0.0,57.6,59.0,60.3,57.6,0.0,0.0,5.2,5.2,10.1,58.0,61.0,65.0,67.0,67.0,72.0,438.9,14.444444444444445,16.11111111111111,18.333333333333332,19.444444444444443,19.444444444444443,14.222222222222221,15.0,15.722222222222221,14.222222222222221,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 11:00:00-07:00,2021,Lind #1,0.0,60.3,61.3,64.2,60.3,0.0,0.0,5.1,5.2,10.0,60.0,61.0,65.0,67.0,67.0,60.0,499.4,15.555555555555555,16.11111111111111,18.333333333333332,19.444444444444443,19.444444444444443,15.722222222222221,16.27777777777778,17.88888888888889,15.722222222222221,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 12:00:00-07:00,2021,Lind #1,0.0,64.2,63.3,64.2,62.2,0.0,0.0,5.1,5.2,9.9,62.0,61.0,65.0,67.0,67.0,48.0,391.2,16.666666666666668,16.11111111111111,18.333333333333332,19.444444444444443,19.444444444444443,17.88888888888889,17.38888888888889,17.88888888888889,16.77777777777778,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 13:00:00-07:00,2021,Lind #1,0.0,63.1,63.3,63.9,63.0,0.0,0.0,5.3,5.2,10.0,64.0,62.0,64.0,66.0,67.0,50.0,324.1,17.77777777777778,16.666666666666668,17.77777777777778,18.88888888888889,19.444444444444443,17.27777777777778,17.38888888888889,17.72222222222222,17.22222222222222,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 14:00:00-07:00,2021,Lind #1,0.0,63.0,63.0,63.1,62.6,0.0,0.0,5.1,5.2,10.1,66.0,63.0,64.0,66.0,67.0,49.0,194.1,18.88888888888889,17.22222222222222,17.77777777777778,18.88888888888889,19.444444444444443,17.22222222222222,17.22222222222222,17.27777777777778,17.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 15:00:00-07:00,2021,Lind #1,0.0,62.6,62.6,62.6,62.1,0.1,0.0,5.1,5.3,10.1,67.0,64.0,64.0,66.0,67.0,49.0,117.0,19.444444444444443,17.77777777777778,17.77777777777778,18.88888888888889,19.444444444444443,17.0,17.0,17.0,16.72222222222222,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 16:00:00-07:00,2021,Lind #1,0.0,62.1,61.9,62.2,61.7,0.2,0.0,5.3,5.3,10.0,67.0,65.0,65.0,66.0,67.0,49.0,89.2,19.444444444444443,18.333333333333332,18.333333333333332,18.88888888888889,19.444444444444443,16.72222222222222,16.61111111111111,16.77777777777778,16.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 17:00:00-07:00,2021,Lind #1,0.0,62.2,60.3,62.2,56.7,0.1,0.0,5.2,5.3,10.0,67.0,65.0,65.0,66.0,67.0,51.0,26.94,19.444444444444443,18.333333333333332,18.333333333333332,18.88888888888889,19.444444444444443,16.77777777777778,15.722222222222221,16.77777777777778,13.722222222222223,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 18:00:00-07:00,2021,Lind #1,0.0,56.7,55.4,56.7,53.4,0.1,0.1,5.1,5.3,9.9,66.0,65.0,65.0,66.0,67.0,65.0,0.01,18.88888888888889,18.333333333333332,18.333333333333332,18.88888888888889,19.444444444444443,13.722222222222223,13.0,13.722222222222223,11.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 19:00:00-07:00,2021,Lind #1,0.0,55.8,53.8,55.8,50.2,0.0,0.2,5.2,5.3,10.0,65.0,65.0,65.0,66.0,67.0,62.0,0.0,18.333333333333332,18.333333333333332,18.333333333333332,18.88888888888889,19.444444444444443,13.222222222222221,12.111111111111109,13.222222222222221,10.111111111111112,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 20:00:00-07:00,2021,Lind #1,0.0,50.2,50.9,52.7,47.5,0.0,0.1,5.2,5.2,10.0,64.0,65.0,65.0,66.0,67.0,74.0,0.0,17.77777777777778,18.333333333333332,18.333333333333332,18.88888888888889,19.444444444444443,10.111111111111112,10.5,11.500000000000002,8.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 21:00:00-07:00,2021,Lind #1,0.0,47.5,48.7,49.6,47.5,0.0,0.0,5.2,5.2,10.0,63.0,65.0,65.0,66.0,67.0,80.0,0.0,17.22222222222222,18.333333333333332,18.333333333333332,18.88888888888889,19.444444444444443,8.61111111111111,9.277777777777779,9.777777777777779,8.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 22:00:00-07:00,2021,Lind #1,0.0,48.7,48.2,49.6,45.7,0.0,0.0,5.2,5.2,10.0,61.0,64.0,65.0,66.0,67.0,75.0,0.0,16.11111111111111,17.77777777777778,18.333333333333332,18.88888888888889,19.444444444444443,9.277777777777779,9.000000000000002,9.777777777777779,7.6111111111111125,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-02 23:00:00-07:00,2021,Lind #1,0.0,48.2,46.0,48.2,43.5,0.0,0.0,5.2,5.2,10.0,60.0,63.0,65.0,66.0,67.0,73.0,0.0,15.555555555555555,17.22222222222222,18.333333333333332,18.88888888888889,19.444444444444443,9.000000000000002,7.777777777777778,9.000000000000002,6.388888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 00:00:00-07:00,2021,Lind #1,0.0,43.5,43.7,44.1,43.5,0.0,0.0,5.2,5.2,10.0,59.0,63.0,65.0,66.0,67.0,85.0,0.0,15.0,17.22222222222222,18.333333333333332,18.88888888888889,19.444444444444443,6.388888888888889,6.500000000000002,6.722222222222223,6.388888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 01:00:00-07:00,2021,Lind #1,0.0,44.1,45.1,45.9,44.1,0.0,0.0,5.2,5.2,10.0,58.0,62.0,65.0,66.0,67.0,81.0,0.0,14.444444444444445,16.666666666666668,18.333333333333332,18.88888888888889,19.444444444444443,6.722222222222223,7.277777777777778,7.722222222222222,6.722222222222223,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 02:00:00-07:00,2021,Lind #1,0.0,45.3,44.1,45.3,42.3,0.0,0.0,5.3,5.2,10.1,56.0,61.0,65.0,66.0,67.0,78.0,0.0,13.333333333333334,16.11111111111111,18.333333333333332,18.88888888888889,19.444444444444443,7.3888888888888875,6.722222222222223,7.3888888888888875,5.7222222222222205,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 03:00:00-07:00,2021,Lind #1,0.0,43.3,43.5,45.7,42.3,0.0,0.0,5.1,5.2,9.9,56.0,60.0,65.0,66.0,67.0,81.0,0.0,13.333333333333334,15.555555555555555,18.333333333333332,18.88888888888889,19.444444444444443,6.277777777777776,6.388888888888889,7.6111111111111125,5.7222222222222205,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 04:00:00-07:00,2021,Lind #1,0.0,42.3,41.5,42.3,40.1,0.0,0.0,5.2,5.2,9.9,55.0,60.0,64.0,66.0,67.0,83.0,0.0,12.777777777777779,15.555555555555555,17.77777777777778,18.88888888888889,19.444444444444443,5.7222222222222205,5.277777777777778,5.7222222222222205,4.500000000000001,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 05:00:00-07:00,2021,Lind #1,0.0,41.9,43.0,44.1,41.9,0.0,0.0,5.1,5.2,10.0,54.0,59.0,64.0,66.0,67.0,83.0,0.64,12.222222222222221,15.0,17.77777777777778,18.88888888888889,19.444444444444443,5.499999999999999,6.111111111111111,6.722222222222223,5.499999999999999,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 06:00:00-07:00,2021,Lind #1,0.0,42.8,42.8,43.3,42.6,0.0,0.0,5.1,5.2,10.2,53.0,58.0,64.0,66.0,67.0,80.0,45.39,11.666666666666666,14.444444444444445,17.77777777777778,18.88888888888889,19.444444444444443,5.999999999999998,5.999999999999998,6.277777777777776,5.888888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 07:00:00-07:00,2021,Lind #1,0.0,43.3,44.8,47.1,43.3,0.0,0.0,5.0,5.2,10.0,52.0,58.0,64.0,66.0,67.0,83.0,196.6,11.11111111111111,14.444444444444445,17.77777777777778,18.88888888888889,19.444444444444443,6.277777777777776,7.11111111111111,8.38888888888889,6.277777777777776,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 08:00:00-07:00,2021,Lind #1,0.0,47.1,50.4,55.2,47.1,0.0,0.0,5.0,5.2,10.0,51.0,57.0,63.0,66.0,67.0,76.0,338.4,10.555555555555555,13.88888888888889,17.22222222222222,18.88888888888889,19.444444444444443,8.38888888888889,10.222222222222221,12.888888888888891,8.38888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 09:00:00-07:00,2021,Lind #1,0.0,55.2,56.5,58.8,55.2,0.0,0.0,4.9,5.2,10.0,52.0,57.0,63.0,66.0,67.0,64.0,479.1,11.11111111111111,13.88888888888889,17.22222222222222,18.88888888888889,19.444444444444443,12.888888888888891,13.61111111111111,14.88888888888889,12.888888888888891,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 10:00:00-07:00,2021,Lind #1,0.0,58.8,60.1,61.9,58.8,0.0,0.0,5.2,5.3,10.1,53.0,57.0,63.0,65.0,67.0,57.0,567.2,11.666666666666666,13.88888888888889,17.22222222222222,18.333333333333332,19.444444444444443,14.88888888888889,15.61111111111111,16.61111111111111,14.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 11:00:00-07:00,2021,Lind #1,0.0,61.9,62.2,62.8,61.9,0.0,0.0,5.0,5.2,9.9,54.0,57.0,63.0,65.0,67.0,50.0,606.6,12.222222222222221,13.88888888888889,17.22222222222222,18.333333333333332,19.444444444444443,16.61111111111111,16.77777777777778,17.11111111111111,16.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 12:00:00-07:00,2021,Lind #1,0.0,62.8,64.2,65.7,62.8,0.0,0.0,5.1,5.2,9.9,57.0,58.0,62.0,65.0,67.0,48.0,592.9,13.88888888888889,14.444444444444445,16.666666666666668,18.333333333333332,19.444444444444443,17.11111111111111,17.88888888888889,18.72222222222222,17.11111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 13:00:00-07:00,2021,Lind #1,0.0,65.3,66.0,67.3,65.3,0.0,0.0,4.9,5.2,10.1,62.0,59.0,62.0,65.0,67.0,39.0,529.4,16.666666666666668,15.0,16.666666666666668,18.333333333333332,19.444444444444443,18.5,18.88888888888889,19.61111111111111,18.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 14:00:00-07:00,2021,Lind #1,0.0,66.4,66.9,67.5,66.4,0.0,0.1,4.9,5.3,10.2,65.0,60.0,62.0,65.0,67.0,32.0,418.6,18.333333333333332,15.555555555555555,16.666666666666668,18.333333333333332,19.444444444444443,19.111111111111114,19.388888888888893,19.72222222222222,19.111111111111114,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 15:00:00-07:00,2021,Lind #1,0.0,66.7,66.7,67.3,65.7,0.1,0.0,4.9,5.3,9.9,69.0,62.0,62.0,65.0,67.0,36.0,269.6,20.555555555555557,16.666666666666668,16.666666666666668,18.333333333333332,19.444444444444443,19.27777777777778,19.27777777777778,19.61111111111111,18.72222222222222,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 16:00:00-07:00,2021,Lind #1,0.0,65.7,64.9,65.7,62.6,0.5,0.1,4.9,5.3,10.0,70.0,63.0,62.0,65.0,67.0,38.0,118.0,21.11111111111111,17.22222222222222,16.666666666666668,18.333333333333332,19.444444444444443,18.72222222222222,18.277777777777782,18.72222222222222,17.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 17:00:00-07:00,2021,Lind #1,0.0,62.6,59.5,62.6,55.9,0.6,0.0,5.1,5.3,10.1,70.0,64.0,63.0,65.0,67.0,46.0,11.92,21.11111111111111,17.77777777777778,17.22222222222222,18.333333333333332,19.444444444444443,17.0,15.277777777777779,17.0,13.277777777777779,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 18:00:00-07:00,2021,Lind #1,0.0,55.9,55.9,56.1,55.4,0.5,0.1,5.0,5.1,10.0,68.0,65.0,63.0,65.0,67.0,63.0,0.0,20.0,18.333333333333332,17.22222222222222,18.333333333333332,19.444444444444443,13.277777777777779,13.277777777777779,13.38888888888889,13.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 19:00:00-07:00,2021,Lind #1,0.0,55.4,55.0,55.4,53.6,0.2,0.0,5.1,5.1,10.0,67.0,65.0,63.0,65.0,67.0,66.0,0.0,19.444444444444443,18.333333333333332,17.22222222222222,18.333333333333332,19.444444444444443,13.0,12.777777777777779,13.0,12.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 20:00:00-07:00,2021,Lind #1,0.0,53.6,53.2,54.3,52.3,0.0,0.0,5.0,5.1,10.0,65.0,65.0,64.0,65.0,67.0,69.0,0.0,18.333333333333332,18.333333333333332,17.77777777777778,18.333333333333332,19.444444444444443,12.0,11.777777777777779,12.388888888888888,11.277777777777777,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 21:00:00-07:00,2021,Lind #1,0.0,52.9,52.0,52.9,51.4,0.0,0.1,5.2,5.1,9.9,63.0,64.0,64.0,65.0,67.0,71.0,0.0,17.22222222222222,17.77777777777778,17.77777777777778,18.333333333333332,19.444444444444443,11.61111111111111,11.11111111111111,11.61111111111111,10.777777777777779,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 22:00:00-07:00,2021,Lind #1,0.0,52.3,52.9,53.4,52.3,0.0,0.1,5.0,5.1,9.9,62.0,63.0,64.0,65.0,67.0,67.0,0.0,16.666666666666668,17.22222222222222,17.77777777777778,18.333333333333332,19.444444444444443,11.277777777777777,11.61111111111111,11.88888888888889,11.277777777777777,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-03 23:00:00-07:00,2021,Lind #1,0.0,52.3,51.8,52.3,51.3,0.0,0.0,5.0,5.1,10.0,61.0,63.0,64.0,65.0,67.0,64.0,0.0,16.11111111111111,17.22222222222222,17.77777777777778,18.333333333333332,19.444444444444443,11.277777777777777,10.999999999999998,11.277777777777777,10.722222222222221,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 00:00:00-07:00,2021,Lind #1,0.0,51.3,51.4,51.8,50.9,0.0,0.1,5.0,5.1,10.0,60.0,62.0,64.0,65.0,67.0,68.0,0.0,15.555555555555555,16.666666666666668,17.77777777777778,18.333333333333332,19.444444444444443,10.722222222222221,10.777777777777779,10.999999999999998,10.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 01:00:00-07:00,2021,Lind #1,0.0,50.9,50.7,50.9,49.1,0.0,0.1,5.2,5.1,10.0,59.0,62.0,64.0,65.0,67.0,69.0,0.0,15.0,16.666666666666668,17.77777777777778,18.333333333333332,19.444444444444443,10.5,10.388888888888891,10.5,9.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 02:00:00-07:00,2021,Lind #1,0.0,49.1,47.8,49.1,46.2,0.0,0.0,5.2,5.1,10.0,58.0,61.0,64.0,65.0,67.0,76.0,0.0,14.444444444444445,16.11111111111111,17.77777777777778,18.333333333333332,19.444444444444443,9.5,8.777777777777777,9.5,7.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 03:00:00-07:00,2021,Lind #1,0.0,46.2,46.0,46.4,45.7,0.0,0.1,5.0,5.1,9.9,58.0,61.0,64.0,65.0,67.0,82.0,0.0,14.444444444444445,16.11111111111111,17.77777777777778,18.333333333333332,19.444444444444443,7.88888888888889,7.777777777777778,8.0,7.6111111111111125,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 04:00:00-07:00,2021,Lind #1,0.0,46.0,45.9,46.4,44.8,0.0,0.0,5.1,5.1,10.0,57.0,60.0,63.0,65.0,67.0,78.0,0.0,13.88888888888889,15.555555555555555,17.22222222222222,18.333333333333332,19.444444444444443,7.777777777777778,7.722222222222222,8.0,7.11111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 05:00:00-07:00,2021,Lind #1,0.0,44.8,44.4,45.1,41.0,0.0,0.0,5.1,5.1,10.0,56.0,60.0,63.0,65.0,67.0,79.0,0.59,13.333333333333334,15.555555555555555,17.22222222222222,18.333333333333332,19.444444444444443,7.11111111111111,6.888888888888888,7.277777777777778,5.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 06:00:00-07:00,2021,Lind #1,0.0,41.0,41.2,42.6,41.0,0.0,0.0,5.0,5.1,10.0,55.0,59.0,63.0,65.0,67.0,86.0,46.33,12.777777777777779,15.0,17.22222222222222,18.333333333333332,19.444444444444443,5.0,5.1111111111111125,5.888888888888889,5.0,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 07:00:00-07:00,2021,Lind #1,0.0,42.6,45.7,48.0,42.6,0.0,0.0,5.0,5.1,10.1,54.0,58.0,63.0,65.0,67.0,83.0,194.8,12.222222222222221,14.444444444444445,17.22222222222222,18.333333333333332,19.444444444444443,5.888888888888889,7.6111111111111125,8.88888888888889,5.888888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 08:00:00-07:00,2021,Lind #1,0.0,47.5,50.5,53.8,47.5,0.0,0.0,5.2,5.1,10.0,53.0,58.0,63.0,65.0,67.0,78.0,340.5,11.666666666666666,14.444444444444445,17.22222222222222,18.333333333333332,19.444444444444443,8.61111111111111,10.277777777777779,12.111111111111109,8.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 09:00:00-07:00,2021,Lind #1,0.0,53.8,56.5,60.4,53.8,0.0,0.0,5.1,5.1,10.1,53.0,57.0,62.0,65.0,67.0,65.0,478.4,11.666666666666666,13.88888888888889,16.666666666666668,18.333333333333332,19.444444444444443,12.111111111111109,13.61111111111111,15.777777777777779,12.111111111111109,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 10:00:00-07:00,2021,Lind #1,0.0,60.4,62.2,63.9,60.4,0.0,0.0,5.0,5.2,9.8,54.0,57.0,62.0,65.0,67.0,52.0,566.4,12.222222222222221,13.88888888888889,16.666666666666668,18.333333333333332,19.444444444444443,15.777777777777779,16.77777777777778,17.72222222222222,15.777777777777779,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 11:00:00-07:00,2021,Lind #1,0.0,63.7,64.6,66.4,63.7,0.0,0.0,5.0,5.0,9.9,55.0,57.0,62.0,65.0,67.0,38.0,607.6,12.777777777777779,13.88888888888889,16.666666666666668,18.333333333333332,19.444444444444443,17.61111111111111,18.111111111111107,19.111111111111114,17.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 12:00:00-07:00,2021,Lind #1,0.0,66.4,66.7,68.7,66.4,0.0,0.0,4.9,5.1,10.1,58.0,58.0,62.0,65.0,67.0,32.0,592.6,14.444444444444445,14.444444444444445,16.666666666666668,18.333333333333332,19.444444444444443,19.111111111111114,19.27777777777778,20.38888888888889,19.111111111111114,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 13:00:00-07:00,2021,Lind #1,0.0,68.7,67.5,68.7,66.0,0.0,0.0,4.9,5.1,10.1,63.0,59.0,62.0,64.0,67.0,28.0,376.0,17.22222222222222,15.0,16.666666666666668,17.77777777777778,19.444444444444443,20.38888888888889,19.72222222222222,20.38888888888889,18.88888888888889,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 14:00:00-07:00,2021,Lind #1,0.0,67.3,68.0,69.3,67.3,0.0,0.2,4.9,5.1,9.9,67.0,61.0,62.0,64.0,67.0,29.0,377.7,19.444444444444443,16.11111111111111,16.666666666666668,17.77777777777778,19.444444444444443,19.61111111111111,20.0,20.72222222222222,19.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 15:00:00-07:00,2021,Lind #1,0.0,67.6,66.9,68.0,65.3,0.4,0.2,4.9,5.1,9.9,69.0,62.0,62.0,64.0,67.0,28.0,113.7,20.555555555555557,16.666666666666668,16.666666666666668,17.77777777777778,19.444444444444443,19.777777777777775,19.388888888888893,20.0,18.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 16:00:00-07:00,2021,Lind #1,0.0,66.7,65.5,66.7,61.9,0.8,0.1,4.9,5.1,10.0,70.0,64.0,62.0,64.0,67.0,27.0,81.1,21.11111111111111,17.77777777777778,16.666666666666668,17.77777777777778,19.444444444444443,19.27777777777778,18.61111111111111,19.27777777777778,16.61111111111111,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 17:00:00-07:00,2021,Lind #1,0.0,61.9,60.1,61.9,58.1,0.8,0.1,5.0,5.2,10.0,70.0,64.0,62.0,64.0,67.0,34.0,8.21,21.11111111111111,17.77777777777778,16.666666666666668,17.77777777777778,19.444444444444443,16.61111111111111,15.61111111111111,16.61111111111111,14.5,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 18:00:00-07:00,2021,Lind #1,0.0,58.1,56.7,58.1,54.3,0.6,0.0,5.1,5.0,10.0,68.0,65.0,63.0,64.0,67.0,42.0,0.01,20.0,18.333333333333332,17.22222222222222,17.77777777777778,19.444444444444443,14.5,13.722222222222223,14.5,12.388888888888888,47.0,-118.57,1650,WA,SCAN,Adams
2025-10-04 19:00:00-07:00,2021,Lind #1,0.0,54.3,53.8,54.3,53.1,0.4,0.1,5.0,5.1,10.0,67.0,65.0,63.0,64.0,67.0,49.0,0.0,19.444444444444443,18.333333333333332,17.22222222222222,17.77777777777778,19.444444444444443,12.388888888888888,12.111111111111109,12.388888888888888,11.722222222222221,47.0,-118.57,1650,WA,SCAN,Adams
